iter	MultiClass
493	0.008255671326
494	0.008238834809
495	0.008216155649
496	0.008194305475
497	0.008173299835
498	0.008152617964
499	0.008135341198
500	0.008113318117
501	0.008098288098
502	0.008080923372
503	0.008067513529
504	0.008047906237
505	0.008028624146
506	0.008008862885
507	0.007979430334
508	0.00796541265
509	0.007946146486
510	0.007925860415
511	0.007913758298
512	0.007900507415
513	0.007880451237
514	0.007868643554
515	0.007843307259
516	0.007825306528
517	0.007804574308
518	0.00779160248
519	0.007773721483
520	0.00775062657
521	0.007729292113
522	0.007710554535
523	0.007692683505
524	0.007676823181
525	0.007658742889
526	0.007642970058
527	0.007627426967
528	0.007603065933
529	0.007580544035
530	0.007565982914
531	0.007547979166
532	0.007528307994
533	0.007516524623
534	0.007503801299
535	0.007491541912
536	0.007474602071
537	0.007463685683
538	0.007451353494
539	0.007440474112
540	0.00742727958
541	0.007412041663
542	0.007399069035
543	0.00738567456
544	0.007368889376
545	0.007354558925
546	0.007334827497
547	0.007317756745
548	0.007306794906
549	0.007293252325
550	0.007278166609
551	0.007264950368
552	0.007246214169
553	0.00723203268
554	0.007217728167
555	0.007203925583
556	0.007191188395
557	0.007178205807
558	0.007164860759
559	0.007150471573
560	0.007127207583
561	0.007112253659
562	0.007095349378
563	0.007079689297
564	0.007067027165
565	0.007055237934
566	0.00703865742
567	0.007024806526
568	0.007014110979
569	0.00700503284
570	0.006994185753
571	0.006982614833
572	0.006969055435
573	0.006953559369
574	0.006942443622
575	0.006932776336
576	0.006918299426
577	0.006902945963
578	0.006890461157
579	0.006873950232
580	0.00686356389
581	0.006852009552
582	0.006829533701
583	0.006815983369
584	0.006805138375
585	0.006787886424
586	0.006777094538
587	0.006767408199
588	0.006755449407
589	0.006742129424
590	0.006733358627
591	0.00672427793
592	0.006710039894
593	0.006701577346
594	0.006690169385
595	0.006679517573
596	0.006668138298
597	0.006654603358
598	0.006640196494
599	0.006631343426
600	0.006619426561
601	0.006603062389
602	0.00658769019
603	0.006577173171
604	0.006560776326
605	0.006547556711
606	0.00653774654
607	0.006527310564
608	0.006518523326
609	0.006508220753
610	0.006497263637
611	0.006484496166
612	0.006473501007
613	0.006461541992
614	0.006448726037
615	0.006436029162
616	0.0064261514
617	0.006416659754
618	0.006403077366
619	0.006395922269
620	0.006384413625
621	0.006372082158
622	0.006361579768
623	0.006349339652
624	0.006337685215
625	0.006325609966
626	0.006315568667
627	0.006302957772
628	0.006289469871
629	0.006280083181
630	0.006272521874
631	0.006261687854
632	0.006250507844
633	0.006243304723
634	0.006229512161
635	0.006219281152
636	0.006208500946
637	0.006197456404
638	0.006188570135
639	0.006172937868
640	0.006162810313
641	0.00615276292
642	0.006144678026
643	0.006131053648
644	0.006121481837
645	0.006110585796
646	0.006102376223
647	0.006089670418
648	0.006081214888
649	0.006074030723
650	0.006066424244
651	0.006050951857
652	0.006041484362
653	0.006032529949
654	0.006020089687
655	0.006009106378
656	0.005996902281
657	0.005989051778
658	0.005980194018
659	0.00597079739
660	0.005961124706
661	0.005952137048
662	0.005944060413
663	0.005935537848
664	0.005928480635
665	0.005921304528
666	0.005911095732
667	0.005904740999
668	0.005891142975
669	0.005884813024
670	0.005873801652
671	0.005861771951
672	0.005854053
673	0.00584411952
674	0.005831235922
675	0.005823429451
676	0.005814651324
677	0.005808343453
678	0.005799357781
679	0.0057890701
680	0.005779943743
681	0.005771859908
682	0.005762064527
683	0.005751847637
684	0.005744122938
685	0.00573519175
686	0.005726337143
687	0.005718761796
688	0.005712043232
689	0.005706690964
690	0.005693269328
691	0.00568254584
692	0.00567424086
693	0.005665306396
694	0.005658852865
695	0.005652666288
696	0.005645245035
697	0.005636408013
698	0.005625696737
699	0.00561684897
700	0.005609122687
701	0.005601178238
702	0.005592440772
703	0.005579863754
704	0.005569769749
705	0.005556456133
706	0.005542135211
707	0.005533249361
708	0.005525198487
709	0.005517638821
710	0.005499465064
711	0.005491692269
712	0.005483281642
713	0.005476656267
714	0.005471337079
715	0.005460709254
716	0.005451428112
717	0.005442922474
718	0.005432047694
719	0.00542429135
720	0.005416869746
721	0.005409652774
722	0.005402451213
723	0.005393213178
724	0.005387162537
725	0.005379803033
726	0.005371836087
727	0.005363056222
728	0.00535403194
729	0.00534484828
730	0.005339225116
731	0.00533145944
732	0.005324908943
733	0.005317398385
734	0.005310539976
735	0.005301652612
736	0.00529401458
737	0.005287759924
738	0.005277122014
739	0.005268285124
740	0.005250839185
741	0.005244551276
742	0.005238707111
743	0.005232326441
744	0.005222965889
745	0.005216367622
746	0.0052081509
747	0.005197427819
748	0.005185794248
749	0.005175859221
750	0.005169096013
751	0.005162627964
752	0.005153795315
753	0.005146672266
754	0.005135481707
755	0.005127546085
756	0.005121467856
757	0.005114972376
758	0.005108828615
759	0.005101839333
760	0.005094533938
761	0.005087603094
762	0.005080806827
763	0.005070741538
764	0.005061801083
765	0.005053072251
766	0.005043354308
767	0.005036411638
768	0.005030846783
769	0.005024857252
770	0.005015103187
771	0.005006888702
772	0.004997641021
773	0.004993127919
774	0.004985406004
775	0.00497992975
776	0.004973834021
777	0.004965415241
778	0.004958003168
779	0.00495347312
780	0.004946506145
781	0.004940787665
782	0.004935382385
783	0.004928258256
784	0.004922075542
785	0.004916916345
786	0.004912421332
787	0.004907830419
788	0.004900813764
789	0.004895548692
790	0.004889055529
791	0.004883841695
792	0.004876480191
793	0.004869859385
794	0.00486326995
795	0.004858623032
796	0.004851369262
797	0.004845332319
798	0.004838410889
799	0.004832700783
800	0.004825966668
801	0.004819971347
802	0.004814778183
803	0.004806892595
804	0.004801149101
805	0.004794523598
806	0.00478803984
807	0.004781099155
808	0.004773951734
809	0.004764796281
810	0.004760055503
811	0.004755249037
812	0.004748767589
813	0.004742100278
814	0.00473767594
815	0.00472759439
816	0.004720280361
817	0.004716508199
818	0.004708321741
819	0.004702706349
820	0.004698590957
821	0.004693076771
822	0.004684839666
823	0.004678956644
824	0.004672687808
825	0.00466742699
826	0.004662036841
827	0.004656656859
828	0.004648381332
829	0.004640439801
830	0.004635760956
831	0.004631557763
832	0.004621201584
833	0.004612896741
834	0.004608300852
835	0.004603014802
836	0.004598781026
837	0.004592281987
838	0.00458613852
839	0.004578716342
840	0.004573791492
841	0.004569550363
842	0.004564249207
843	0.004558517589
844	0.004550816121
845	0.004545342406
846	0.004540540165
847	0.004535312969
848	0.004530434579
849	0.004523836816
850	0.004518005312
851	0.004513026713
852	0.004507691266
853	0.004503404071
854	0.004497890901
855	0.004493718527
856	0.004488247738
857	0.004482953145
858	0.004475481434
859	0.004470353211
860	0.004465311963
861	0.004457623018
862	0.004451623744
863	0.004443771806
864	0.004439397937
865	0.004433345544
866	0.004427972589
867	0.004425160503
868	0.004417995379
869	0.004413130516
870	0.004405409257
871	0.004398081444
872	0.004392856441
873	0.004387427001
874	0.004383371669
875	0.004373740431
876	0.004369591738
877	0.004362181497
878	0.004357428705
879	0.004351718821
880	0.004344617458
881	0.004339919126
882	0.004335187869
883	0.004329772796
884	0.004325355094
885	0.004319782097
886	0.00431505549
887	0.004310122986
888	0.004304824369
889	0.004298678508
890	0.004292467734
891	0.004287176519
892	0.004281158572
893	0.004272677714
894	0.004266955654
895	0.004262353908
896	0.004257851563
897	0.004253954973
898	0.004249065294
899	0.004244814509
900	0.004239801901
901	0.004234878288
902	0.004229290059
903	0.004225200997
904	0.004221416582
905	0.004216518922
906	0.004211368845
907	0.004207377313
908	0.004201433371
909	0.004198043778
910	0.004192753475
911	0.004187198706
912	0.00418312221
913	0.004178122459
914	0.004171701052
915	0.004167589016
916	0.004163387705
917	0.004158859655
918	0.004154331479
919	0.004147875172
920	0.004143599422
921	0.00413972473
922	0.004135648404
923	0.004131899903
924	0.00412804758
925	0.00412177918
926	0.004116882213
927	0.004112870712
928	0.004108498414
929	0.004101634353
930	0.004097181111
931	0.004091581423
932	0.004086935366
933	0.004082497793
934	0.00407817642
935	0.004073501403
936	0.004069807273
937	0.00406410064
938	0.004060196344
939	0.004056800061
940	0.00405223517
941	0.00404777831
942	0.004043710399
943	0.004040178359
944	0.004036112518
945	0.004032761452
946	0.004028050004
947	0.004023976866
948	0.004019750783
949	0.004016733371
950	0.004012192793
951	0.004008206127
952	0.004002993897
953	0.003997023321
954	0.003993804732
955	0.003989704141
956	0.003984261426
957	0.00397775216
958	0.003973851452
959	0.003972108346
960	0.003969001226
961	0.003963900421
962	0.003958700811
963	0.003955476831
964	0.003949922005
965	0.00394465235
966	0.003938588875
967	0.003932953272
968	0.003927412749
969	0.003921420849
970	0.003917042554
971	0.00391406027
972	0.003909357241
973	0.00390568358
974	0.003902285052
975	0.003899729432
976	0.003895748833
977	0.003890350844
978	0.003887009311
979	0.003881254533
980	0.003875186475
981	0.003868834605
982	0.003864281789
983	0.003859828557
984	0.003853687642
985	0.003850613008
986	0.003843973548
987	0.003840171154
988	0.003835014729
989	0.003831339166
990	0.003827932123
991	0.003822553648
992	0.003815751652
993	0.003811049687
994	0.003806872959
995	0.00380318731
996	0.003798670211
997	0.003795010936
998	0.00379081673
999	0.003786876819
1000	0.003781947544
1001	0.003777789558
1002	0.003774440258
1003	0.003769589167
1004	0.003765270111
1005	0.00376075995
1006	0.003756743065
1007	0.003752702423
1008	0.003748059182
1009	0.003744975898
1010	0.003741353004
1011	0.003737558929
1012	0.003734328804
1013	0.003731545084
1014	0.003725619992
1015	0.003720906156
1016	0.00371715167
1017	0.003713396675
1018	0.003710202673
1019	0.003706018401
1020	0.003701305498
1021	0.003697887296
1022	0.003695152607
1023	0.003690641447
1024	0.003686671205
1025	0.003683052867
1026	0.003679580632
1027	0.003674793558
1028	0.003669551762
1029	0.003663609126
1030	0.003657436521
1031	0.003652712816
1032	0.003650239127
1033	0.003647483042
1034	0.003644727029
1035	0.003641819793
1036	0.003638184953
1037	0.003634471787
1038	0.003630188942
1039	0.003627022103
1040	0.003623265483
1041	0.003620335967
1042	0.003617052505
1043	0.003613809044
1044	0.003610917551
1045	0.003607062876
1046	0.0036034596
1047	0.003599997082
1048	0.00359405988
1049	0.003589793388
1050	0.003586719086
1051	0.003583155405
1052	0.003580351067
1053	0.003577005596
1054	0.003571209991
1055	0.003566801661
1056	0.003564092414
1057	0.003559923257
1058	0.003553613546
1059	0.003549490217
1060	0.003544943993
1061	0.003542489039
1062	0.00353874853
1063	0.003532586142
1064	0.003527575337
1065	0.003520553616
1066	0.00351657631
1067	0.00351134644
1068	0.003508128299
1069	0.003503762189
1070	0.003500934729
1071	0.003497947681
1072	0.003494788418
1073	0.003490771917
1074	0.003486458475
1075	0.003482587984
1076	0.003480192326
1077	0.003477200766
1078	0.003473081847
1079	0.003467639514
1080	0.003462835946
1081	0.003460303421
1082	0.003456047547
1083	0.003452659461
1084	0.003449556617
1085	0.003446673557
1086	0.003443579583
1087	0.003440604906
1088	0.003438064947
1089	0.003435691085
1090	0.003431958273
1091	0.00342973827
1092	0.003425893532
1093	0.003422685624
1094	0.003420101204
1095	0.003415222486
1096	0.003411332783
1097	0.003408926282
1098	0.003405337347
1099	0.003401536377
1100	0.003398923938
1101	0.003396259753
1102	0.003393367582
1103	0.003389539405
1104	0.003386407232
1105	0.003384045002
1106	0.003381986285
1107	0.003379428401
1108	0.003375354329
1109	0.003372418497
1110	0.003369141851
1111	0.003361980554
1112	0.00335905539
1113	0.00335621674
1114	0.003352855395
1115	0.003349152269
1116	0.003345934192
1117	0.003343173042
1118	0.00333889838
1119	0.003336126671
1120	0.003332464469
1121	0.003328531225
1122	0.003325663063
1123	0.003321460551
1124	0.003317960865
1125	0.003314744887
1126	0.00331218332
1127	0.003309643191
1128	0.003305248362
1129	0.003302278632
1130	0.003299409683
1131	0.003296818781
1132	0.003294207002
1133	0.003291312967
1134	0.003288003972
1135	0.003285487174
1136	0.003283264116
1137	0.003280930205
1138	0.003277848589
1139	0.003274538216
1140	0.003272660883
1141	0.003269806381
1142	0.003265793576
1143	0.00326323191
1144	0.003260573518
1145	0.003255866586
1146	0.00325233833
1147	0.003250251943
1148	0.003247719637
1149	0.003245421807
1150	0.003243361798
1151	0.0032403295
1152	0.0032370322
1153	0.003234468955
1154	0.003232296905
1155	0.003229833903
1156	0.00322783718
1157	0.003225379791
1158	0.003222099402
1159	0.003218892141
1160	0.003216736892
1161	0.003214580427
1162	0.003211885872
1163	0.003209835548
1164	0.003205976829
1165	0.003203027518
1166	0.00319959113
1167	0.003195804661
1168	0.003191844434
1169	0.003189268307
1170	0.003186544763
1171	0.003184027285
1172	0.003180542504
1173	0.003177825833
1174	0.003173773693
1175	0.003170910305
1176	0.003167811125
1177	0.00316566114
1178	0.003163458321
1179	0.00316034323
1180	0.003157370037
1181	0.003153903281
1182	0.003150240802
1183	0.003147695661
1184	0.003144756815
1185	0.003142734944
1186	0.003138304533
1187	0.003136150353
1188	0.003133722643
1189	0.00313108565
1190	0.003127387965
1191	0.003125356656
1192	0.003120941411
1193	0.003118157121
1194	0.003115780928
1195	0.003112742883
1196	0.003110625302
1197	0.003107449054
1198	0.003105559822
1199	0.003100983184
1200	0.003098321235
1201	0.003095333195
1202	0.003092447657
1203	0.00308945815
1204	0.003087143406
1205	0.003084371146
1206	0.003082027386
1207	0.003080085436
1208	0.003077115473
1209	0.003074115343
1210	0.003071262208
1211	0.003069410326
1212	0.003065409872
1213	0.003063156457
1214	0.003060227603
1215	0.003056956415
1216	0.003054941436
1217	0.003052520373
1218	0.003050327222
1219	0.003047691772
1220	0.00304530587
1221	0.003042741712
1222	0.003040128577
1223	0.003036558954
1224	0.003033886057
1225	0.003032030435
1226	0.003028515764
1227	0.003025845473
1228	0.003022704048
1229	0.003020683484
1230	0.003018172512
1231	0.003015834742
1232	0.003013696064
1233	0.003011623997
1234	0.00300926141
1235	0.003007298819
1236	0.003005186167
1237	0.003002986608
1238	0.003000657118
1239	0.002998121521
1240	0.002994128648
1241	0.002991335584
1242	0.002989092606
1243	0.002986849031
1244	0.002983662415
1245	0.002981233477
1246	0.002979336647
1247	0.002976463025
1248	0.002973867888
1249	0.002971470811
1250	0.00296956093
1251	0.002967141118
1252	0.002964959357
1253	0.002962285621
1254	0.002960233375
1255	0.002957548106
1256	0.002956085535
1257	0.002953757224
1258	0.002951670257
1259	0.002949446379
1260	0.00294658436
1261	0.002944562432
1262	0.002942753631
1263	0.002939203677
1264	0.002937577266
1265	0.00293576156
1266	0.002933180242
1267	0.002930380607
1268	0.002928578582
1269	0.00292664485
1270	0.002924001488
1271	0.002921218347
1272	0.00291628341
1273	0.002914019397
1274	0.00291092388
1275	0.002908992757
1276	0.00290718842
1277	0.002905031566
1278	0.00290270794
1279	0.002899691022
1280	0.002897237509
1281	0.002893348489
1282	0.002891392392
1283	0.002889102905
1284	0.002887544342
1285	0.002885341495
1286	0.002883602773
1287	0.002880701275
1288	0.002878044169
1289	0.002876472006
1290	0.002875237094
1291	0.00287189291
1292	0.002869256017
1293	0.002867016866
1294	0.002864148396
1295	0.002861288186
1296	0.002858397797
1297	0.002856474345
1298	0.002853966927
1299	0.002851062898
1300	0.00284903482
1301	0.002847410781
1302	0.002845724688
1303	0.002843896711
1304	0.002842038599
1305	0.002839602038
1306	0.002837491993
1307	0.002835294662
1308	0.0028332329
1309	0.002831581447
1310	0.002829582254
1311	0.002827230318
1312	0.002824978687
1313	0.002822512308
1314	0.002819877654
1315	0.002818189168
1316	0.002815702744
1317	0.002814047487
1318	0.002812303723
1319	0.002809478992
1320	0.00280689124
1321	0.00280558487
1322	0.00280191726
1323	0.002800234561
1324	0.0027986245
1325	0.002796161608
1326	0.002793728033
1327	0.002791131743
1328	0.00278678538
1329	0.002784534681
1330	0.002782821166
1331	0.002780237712
1332	0.00277844775
1333	0.002776838247
1334	0.002775279411
1335	0.002772889478
1336	0.002770263087
1337	0.00276797335
1338	0.002765973008
1339	0.002764047923
1340	0.002761666383
1341	0.002759690916
1342	0.002757809874
1343	0.002754990503
1344	0.002752526754
1345	0.002750721864
1346	0.002749099064
1347	0.002747116366
1348	0.002744356929
1349	0.002742705489
1350	0.002740912733
1351	0.002739128402
1352	0.002736705408
1353	0.002734720881
1354	0.002731981266
1355	0.002730476123
1356	0.002728352571
1357	0.00272685164
1358	0.002725043536
1359	0.002722875951
1360	0.002721024644
1361	0.002718852288
1362	0.002716989063
1363	0.002715366521
1364	0.002713429453
1365	0.002711748385
1366	0.002709816283
1367	0.002707926166
1368	0.002705981505
1369	0.002704574391
1370	0.002701743523
1371	0.002698978088
1372	0.002696504751
1373	0.00269499557
1374	0.002693538418
1375	0.002690930518
1376	0.002689437916
1377	0.002686439079
1378	0.002684509027
1379	0.002683060326
1380	0.002680464713
1381	0.00267815525
1382	0.002675980154
1383	0.002673251218
1384	0.002671545533
1385	0.002669094797
1386	0.002666718948
1387	0.00266518583
1388	0.002663639204
1389	0.002661881058
1390	0.002660069546
1391	0.002658067877
1392	0.002656660027
1393	0.002654800436
1394	0.002652497621
1395	0.0026505158
1396	0.002648009858
1397	0.002646016099
1398	0.002644342213
1399	0.002642933479
1400	0.00264045055
1401	0.002639012198
1402	0.002637247945
1403	0.00263584156
1404	0.002633393298
1405	0.002631494976
1406	0.0026298446
1407	0.00262826706
1408	0.002626791691
1409	0.002624902946
1410	0.002623228262
1411	0.00262157884
1412	0.002619714394
1413	0.002618117798
1414	0.002616373
1415	0.002614713487
1416	0.00261316721
1417	0.002610719829
1418	0.002608912869
1419	0.002607655744
1420	0.002605643363
1421	0.002603954119
1422	0.002602044973
1423	0.002599982186
1424	0.002598185184
1425	0.002596135543
1426	0.002594834215
1427	0.002593327605
1428	0.002591754374
1429	0.002590295709
1430	0.002588882389
1431	0.00258680241
1432	0.002585378422
1433	0.002583658779
1434	0.002581578462
1435	0.00257920531
1436	0.002576998105
1437	0.002575417789
1438	0.002573626306
1439	0.00257214839
1440	0.002570714285
1441	0.002568350851
1442	0.002566874294
1443	0.002565121605
1444	0.002562906778
1445	0.002561454965
1446	0.002559505725
1447	0.002557024424
1448	0.002555057224
1449	0.002553762785
1450	0.002552367241
1451	0.002550441469
1452	0.002548994001
1453	0.002547491609
1454	0.002545957775
1455	0.002543786226
1456	0.002542080977
1457	0.002540340924
1458	0.002538490925
1459	0.002536298608
1460	0.002534509019
1461	0.002532403385
1462	0.002530058186
1463	0.002528544785
1464	0.002526322393
1465	0.002523748132
1466	0.002522695258
1467	0.002520923479
1468	0.002519359874
1469	0.002517667236
1470	0.002516249516
1471	0.002514853906
1472	0.002513798379
1473	0.002511937982
1474	0.002510597291
1475	0.00250916455
1476	0.002507804476
1477	0.002506297218
1478	0.002504618723
1479	0.002502623794
1480	0.002499990715
1481	0.002498559104
1482	0.002497067922
1483	0.002494068357
1484	0.002492278282
1485	0.002490546542
1486	0.002488043729
1487	0.002486914105
1488	0.002485340162
1489	0.002484107184
1490	0.00248281596
1491	0.002481015986
1492	0.002479896533
1493	0.002478720412
1494	0.002475422268
1495	0.002473944891
1496	0.00247217746
1497	0.002470168329
1498	0.002468878902
